selected_iter1,loss_ent,TimestepsSoFar,ev_tdlam_before,iteration,AgentID,selected_iter0,EpRewMean,EpisodesSoFar,loss_pol_surr,loss_kl,loss_pol_entpen,loss_vf_loss,EpLenMean,EpThisIter,TimeElapsed
612,-3.88959932327,30179004,0.975184520707,613,1,168,636.0,314830,-0.0263125099882,0.0194532757547,,11880.7008565,62.553,827,45971.90485739708
278,-5.88387966156,30227943,0.742498368025,614,0,613,-354.0,245795,-0.0258820521218,0.026291956931,,28880.7508545,64.916,726,46011.53676867485
613,-3.89494299889,30228164,0.53928950429,614,1,224,721.0,315690,-0.0259679964317,0.0190707638006,,8413.53259786,59.989,860,46051.40168428421
518,-5.89713525772,30276765,0.415458798409,615,0,614,-300.0,246494,-0.0257202132974,0.0274815432106,,27781.1447347,66.416,699,46091.01141881943
614,-3.88868737221,30277114,0.897817365825,615,1,343,736.0,316559,-0.0248953879345,0.017246520399,,7831.48868815,59.718,869,46130.81938767433
86,-5.89477777481,30325958,0.880628414452,616,0,615,-41.0,247094,-0.0276298382378,0.0297929942996,,27789.7307536,71.716,600,46170.73032975197
615,-3.89961194992,30326154,0.977798867971,616,1,33,660.0,317394,-0.0263132790472,0.0201684869826,,11317.6476695,64.787,835,46210.662451028824
448,-5.91283178329,30375343,0.893096253276,617,0,616,-128.0,247735,-0.028190480453,0.028041027758,,31432.53007,70.611,641,46250.67282414436
616,-3.90239286423,30375640,0.9345760867,617,1,300,678.0,318241,-0.0257251383106,0.0197970398779,,10011.2906087,61.171,847,46290.51767659187
412,-5.9284658432,30424490,0.813370108604,618,0,617,-284.0,248431,-0.0277891944764,0.0275675092125,,27421.8030599,66.336,696,46330.32765650749
617,-3.89965796471,30424144,0.930788904428,618,1,375,662.0,319069,-0.0273507019641,0.0190789939758,,9318.51280212,61.626,828,46370.24596500397
556,-5.93664646149,30473883,0.875430315733,619,0,618,-335.0,249158,-0.0260295871849,0.0258115999556,,27431.8213501,65.71,727,46410.16048645973
618,-3.91766381264,30473829,0.77146551013,619,1,59,693.0,319931,-0.0257619934321,0.0189990791647,,10268.9481303,58.661,862,46450.11952877045
467,-5.95047998428,30522886,0.768347680569,620,0,619,-287.0,249840,-0.0269245774252,0.0277569848889,,25391.4624634,67.383,682,46490.22398042679
619,-3.931027174,30523081,0.944097783417,620,1,529,690.0,320794,-0.0270882078524,0.018918954224,,9769.14892578,57.925,863,46530.138318538666
175,-5.96858739853,30571601,0.835918962955,621,0,620,-20.0,250445,-0.0284582304497,0.0269997146679,,41561.9512736,70.8,605,46570.10701370239
620,-3.93089365959,30572167,0.969124168158,621,1,480,744.0,321670,-0.0255295804139,0.0178012518445,,10230.5814133,58.962,876,46609.900910139084
329,-5.9626493454,30621042,0.711792111397,622,0,621,-201.0,251111,-0.0279480579387,0.0258430247195,,32440.0299072,68.039,666,46651.18248414993
621,-3.95161366463,30621269,0.790935888886,622,1,495,760.0,322559,-0.0242353717525,0.0192541911189,,8757.11799113,56.87,889,46691.18039107323
362,-5.97012424469,30670431,0.892899766564,623,0,622,-349.0,251832,-0.0268559136506,0.0253386825789,,26912.7167765,64.514,721,46731.90491938591
622,-3.9608001709,30670526,0.924797527492,623,1,528,726.0,323430,-0.0249871844523,0.0183128711457,,7522.49669139,58.313,871,46772.233033418655
579,-5.98523759842,30719487,0.692309886217,624,0,623,-323.0,252558,-0.0251865712635,0.0271434199919,,30361.980896,63.9,726,46812.25042414665
623,-3.9706993103,30719648,0.91128090024,624,1,488,762.0,324321,-0.0250421901195,0.0176623459362,,6641.70938873,55.823,891,46852.34719610214
597,-5.99447631836,30768727,0.879552520812,625,0,624,-153.0,253217,-0.0270694796927,0.02682163935,,36701.2657674,68.492,659,46892.42291355133
624,-3.97801208496,30768808,0.315572679043,625,1,391,788.0,325211,-0.024665582343,0.0181756004846,,8442.10149892,58.187,890,46932.49782729149
398,-6.01306200027,30817542,0.654505163431,626,0,625,-240.0,253904,-0.02763311952,0.0265253990656,,28751.6283671,66.422,687,46972.62967514992
625,-3.98345923424,30818051,0.94191673398,626,1,458,752.0,326093,-0.0236621892642,0.0180410527003,,7020.94459025,57.251,882,47012.351276636124
549,-6.00918769836,30866953,0.818258360028,627,0,626,-250.0,254590,-0.0282065718978,0.0252024133612,,32139.8862305,66.734,686,47052.38632154465
626,-4.01281452179,30867164,0.480962336063,627,1,341,794.0,327005,-0.0225485234696,0.0175068255824,,7840.70150248,54.874,912,47092.37376618385
57,-6.02670097351,30916110,0.830959513783,628,0,627,-100.0,255221,-0.0290940094953,0.0285432533904,,33563.9438477,68.782,631,47133.22111773491
627,-4.02644014359,30916279,0.692253857851,628,1,603,809.0,327902,-0.0235355083617,0.0170238738065,,6541.26028697,58.996,897,47173.5482711792
361,-6.02536010742,30965279,0.803006097674,629,0,628,-196.0,255892,-0.0283736888183,0.0255626252231,,32060.2514038,67.093,671,47214.06683802605
628,-4.03034639359,30965465,0.862325549126,629,1,347,734.0,328786,-0.0256780277899,0.0187204773344,,8329.73611196,58.868,884,47254.35170006752
517,-6.02615594864,31014201,0.686856538057,630,0,629,-268.0,256583,-0.0274745623465,0.027407282847,,33980.7585042,66.098,691,47294.80959510803
629,-4.02807331085,31014631,0.821222633123,630,1,423,691.0,329643,-0.0262782173522,0.0191569476156,,7230.81144714,58.641,857,47334.96129179001
352,-6.03793334961,31063645,0.721626788378,631,0,630,-318.0,257294,-0.026287657655,0.0260449753065,,28295.9886068,65.817,711,47375.55180978775
630,-4.03662014008,31063778,0.905801251531,631,1,497,758.0,330529,-0.0241761210491,0.0178341208375,,7632.76207479,57.282,886,47415.451031684875
112,-6.04830121994,31112288,0.750467091799,632,0,631,90.0,257855,-0.0250083156279,0.0303185850692,,35440.0904134,72.885,561,47455.705684661865
631,-4.03918838501,31112386,0.887206599116,632,1,536,716.0,331397,-0.0246262322083,0.0184129458697,,8067.40438843,57.936,868,47495.72655725479
63,-6.06338691711,31161841,0.801774054766,633,0,632,-285.0,258560,-0.0280671702931,0.0262577990458,,27056.6264343,66.323,705,47535.4861035347
632,-4.0437502861,31162010,0.9188445732,633,1,532,731.0,332277,-0.0260591572345,0.0195520810861,,9597.61593628,57.105,880,47575.74204111099
479,-6.0773897171,31210758,0.804969504476,634,0,633,-248.0,259247,-0.0265818218371,0.0271729124555,,27431.3151245,66.801,687,47616.149802446365
633,-4.04870510101,31211170,0.852339208126,634,1,202,790.0,333168,-0.0259195492254,0.0185399830807,,6317.0628802,59.815,891,47656.267308950424
555,-6.09300804138,31260180,0.591886222363,635,0,634,-260.0,259948,-0.0254828126053,0.0278253079547,,34451.7351685,65.559,701,47696.40097999573
634,-4.05169200897,31260386,0.654968470335,635,1,543,718.0,334035,-0.0252352346724,0.0186210319322,,9325.27388,58.953,867,47736.740359544754
177,-6.10155296326,31308970,0.774601399899,636,0,635,-21.0,260549,-0.0268838707222,0.0287485861918,,43017.5776774,71.571,601,47776.940533638
635,-4.05755710602,31309393,0.947611778975,636,1,355,763.0,334921,-0.0247694171364,0.0183037632572,,6185.69457499,58.758,886,47817.32196164131
548,-6.10473585129,31358301,0.634256035089,637,0,636,-125.0,261189,-0.0277069566364,0.026107942375,,34448.0707804,68.458,640,47857.8249027729
636,-4.0510263443,31358641,0.892458565533,637,1,599,724.0,335786,-0.02466852345,0.0185845249798,,9520.09635417,60.446,865,47897.236337423325
618,-6.12096977234,31407521,0.749989807606,638,0,637,-169.0,261843,-0.0243320445103,0.0299134978171,,31557.2399089,69.213,654,47937.19966197014
637,-4.05235671997,31407544,0.936401233077,638,1,264,757.0,336669,-0.0248890865914,0.0179704569746,,9206.58894857,57.929,883,47977.186391592026
496,-6.13500928879,31456870,0.837512075901,639,0,638,-141.0,262476,-0.0278361868307,0.027879442554,,28194.9698283,70.016,633,48017.59539079666
638,-4.05401515961,31456872,0.89350797981,639,1,484,766.0,337567,-0.0220098094142,0.0194204998746,,8016.57349141,55.861,898,48057.82186126709
570,-6.14331102371,31505869,0.875232994556,640,0,639,-128.0,263125,-0.0263425725376,0.0277017444993,,34612.5798848,68.84,649,48097.973977804184
639,-4.06280374527,31506162,0.606715679169,640,1,427,795.0,338456,-0.0237789202365,0.0181160008069,,6331.82527669,58.781,889,48138.2305355072
629,-6.15990447998,31554478,0.914375737309,641,0,640,-397.0,263862,-0.0253035974456,0.0264516141421,,23675.2589722,63.307,737,48178.24509596825
640,-4.07464790344,31555146,0.91492780298,641,1,532,685.0,339321,-0.0242979611891,0.0187302616347,,10708.9460347,58.304,865,48218.324927568436
457,-6.17057132721,31604160,0.815587133169,642,0,641,-204.0,264541,-0.0267676510654,0.0262535934259,,30140.6642863,67.641,679,48258.4260365963
641,-4.07597351074,31604211,0.454386293888,642,1,320,803.0,340212,-0.0241670530668,0.0186351995605,,6978.11969503,58.247,891,48298.47054362297
445,-6.18482255936,31653276,0.859228685498,643,0,642,-122.0,265188,-0.0276759412906,0.027136358122,,36110.1597493,68.535,647,48338.693294763565
642,-4.07988977432,31653511,0.91617526859,643,1,38,790.0,341105,-0.0234110158441,0.0174255490031,,7274.00705465,57.995,893,48379.21977043152
468,-6.19970655441,31702221,0.738294392824,644,0,643,-169.0,265838,-0.0271098001394,0.0265414959673,,30541.8551636,68.745,650,48419.12718653679
643,-4.08595228195,31702655,0.966180764139,644,1,538,786.0,342001,-0.0248423596883,0.0174733251527,,7102.22185771,58.641,896,48459.212002277374
270,-6.21093988419,31751645,0.74569106102,645,0,644,-283.0,266539,-0.025509354901,0.0256969906234,,30929.6692301,66.323,701,48499.07396578789
644,-4.08295154572,31751713,0.68877363205,645,1,149,718.0,342872,-0.024040302155,0.018006650925,,9101.33942159,59.355,871,48539.11675262451
437,-6.23458051682,31801076,0.824259713292,646,0,645,-447.0,267310,-0.025557216577,0.0271783805219,,25757.634908,62.096,771,48579.229229450226
645,-4.09685850143,31800969,0.441530287266,646,1,463,793.0,343782,-0.0224263159883,0.0212413581321,,10707.1868159,55.443,910,48618.95412731171
362,-6.24027347565,31849596,0.857562839985,647,0,646,-272.0,268011,-0.0250861912209,0.0278836612512,,30641.9234619,65.179,701,48658.492312669754
646,-4.09757900238,31850286,0.6905131042,647,1,628,749.0,344666,-0.0249421544334,0.0180078931541,,8492.8507843,57.163,884,48698.09381914139
228,-6.24569034576,31898958,0.732763379812,648,0,647,-252.0,268706,-0.0266627121261,0.0270364324097,,33366.7301432,65.768,695,48738.09087610245
647,-4.10438203812,31899280,0.673405259848,648,1,250,735.0,345549,-0.0241558185177,0.0186393973418,,11151.8520508,57.264,883,48777.47576069832
602,-6.25223445892,31947426,0.850773543119,649,0,648,-97.0,269333,-0.0268798483691,0.0280589414372,,35082.634318,69.894,627,48817.91193675995
648,-4.11189317703,31948491,0.891432628036,649,1,609,747.0,346434,-0.0247026224291,0.0187145870489,,8793.4967041,58.484,885,48859.42006659508
644,-6.26721429825,31997549,0.775702118874,650,0,649,-279.0,270029,-0.0260035207078,0.0261190721455,,29102.4369303,66.62,696,48900.434888362885
649,-4.09721565247,31997583,0.377538621426,650,1,422,718.0,347312,-0.0249122869767,0.0189455867124,,9395.16222636,56.302,878,48940.509471178055
224,-6.28528594971,32046772,0.84489017725,651,0,650,-181.0,270691,-0.0267311748563,0.030193693703,,34313.3078003,68.201,662,48980.86551451683
650,-4.10969352722,32046706,0.398364245892,651,1,485,767.0,348208,-0.0237540531865,0.0195252273309,,8835.72895813,56.168,896,49020.848321676254
175,-6.29244375229,32095894,0.772359594703,652,0,651,-254.0,271381,-0.0246473284011,0.0281636844156,,32279.975057,65.988,690,49060.815967321396
651,-4.0955953598,32095875,0.932307712734,652,1,321,741.0,349094,-0.0247352330965,0.0175404667389,,9307.86484273,58.559,886,49100.62790846825
468,-6.30203294754,32144900,0.807749524713,653,0,652,-353.0,272108,-0.026725379236,0.0257445867949,,28574.5031128,64.55,727,49140.96991419792
652,-4.10522556305,32145108,0.912713140249,653,1,609,719.0,349974,-0.0247917717255,0.0191289532231,,9312.70848592,56.643,880,49181.15224432945
576,-6.31587982178,32194030,0.872188284993,654,0,653,-141.0,272757,-0.0264911332439,0.0273142543156,,34616.3368937,69.593,649,49221.85540103912
653,-4.11463785172,32194156,0.48261910677,654,1,410,738.0,350851,-0.0247256015427,0.018708165541,,9730.00589498,57.055,877,49261.68623328209
524,-6.32861232758,32243300,0.781893670559,655,0,654,-382.0,273507,-0.0258344221365,0.0251724956712,,31399.5584106,64.349,750,49301.79018521309
654,-4.11425828934,32243000,0.928028903902,655,1,636,784.0,351744,-0.0241656004606,0.0181215641787,,7744.29874929,56.818,893,49342.01610541344
448,-6.33813476562,32292337,0.828454747796,656,0,655,-227.0,274182,-0.0263939145467,0.0263118199849,,29419.8519491,67.146,675,49381.65420079231
655,-4.12231063843,32292602,0.727688580751,656,1,307,788.0,352642,-0.0247385008503,0.0186103335194,,8594.720047,58.068,898,49421.292068719864
592,-6.34460353851,32341618,0.827511042356,657,0,656,-379.0,274927,-0.0247896833268,0.0266321336773,,31131.1944784,63.565,745,49461.87576985359
656,-4.1325211525,32341577,0.712259620428,657,1,482,795.0,353541,-0.0245186717366,0.0202038321101,,8866.27296321,57.144,899,49502.47351360321
174,-6.35389137268,32390586,0.863568589091,658,0,657,-2.0,275523,-0.0252471214529,0.0306733079099,,38521.4887085,71.173,596,49542.64833831787
657,-4.13780355453,32390698,0.691745102406,658,1,357,827.0,354458,-0.0242561191844,0.0182980501947,,9245.70121765,56.524,917,49582.916251420975
169,-6.36031341553,32439618,0.755434960127,659,0,658,4.0,276113,-0.0252883819824,0.0306585343787,,44163.2373861,71.039,590,49623.30829143524
658,-4.13508653641,32439903,0.897342421114,659,1,50,766.0,355344,-0.0259834521275,0.0180505982134,,9544.21875509,58.378,886,49663.605117082596
643,-6.38256597519,32488991,0.803995400667,660,0,659,-124.0,276764,-0.0258698041919,0.0261043454132,,38097.8124797,68.436,651,49703.787261247635
659,-4.1358165741,32489213,0.707839637995,660,1,409,808.0,356235,-0.0234508512464,0.0190568726975,,7297.19782511,59.773,891,49744.20490860939
627,-6.39169454575,32538127,0.801994413137,661,0,660,-251.0,277454,-0.0265553470817,0.0261182727991,,32167.9043783,66.688,690,49784.890396595
660,-4.14935541153,32538284,0.866599202156,661,1,580,747.0,357126,-0.0236898498018,0.018704637206,,9258.37774913,56.648,891,49825.24445414543
607,-6.40221214294,32587349,0.673340559006,662,0,661,-298.0,278162,-0.0250766000827,0.0262197522679,,26693.3086141,65.168,708,49865.52153086662
661,-4.15575790405,32587475,0.48956745863,662,1,505,782.0,358026,-0.0234645578263,0.0177232928496,,7392.81747437,56.97,900,49905.88186407089
598,-6.40722465515,32636358,0.874969705939,663,0,662,-414.0,278923,-0.0227641312716,0.0270520765334,,26448.8641968,62.697,761,49946.09519815445
662,-4.16503953934,32636560,0.732512950897,663,1,323,795.0,358921,-0.0229558787153,0.0171111284095,,7805.88983409,57.823,895,49986.601737737656
519,-6.41909837723,32685528,0.781111598015,664,0,663,-254.0,279608,-0.0262736563357,0.0278474627994,,28544.5139567,66.445,685,50027.346160173416
663,-4.16265249252,32685507,0.420279383659,664,1,575,770.0,359814,-0.0238891185484,0.0186272865006,,9015.78609721,56.673,893,50067.827701330185
565,-6.43790245056,32734796,0.702776908875,665,0,664,-362.0,280348,-0.0261159090248,0.0254306788556,,32072.9944051,63.445,740,50108.85328531265
664,-4.1579041481,32734504,0.703674554825,665,1,548,758.0,360706,-0.0239173266843,0.0185610719685,,8678.02568563,55.373,892,50150.78601050377
429,-6.43774318695,32783640,0.730631172657,666,0,665,-125.0,281000,-0.0265367933898,0.0258389847198,,38385.5676066,68.197,652,50191.49585866928
665,-4.16221761703,32784058,0.92132589221,666,1,620,718.0,361583,-0.0244098210436,0.0181326218105,,9169.104894,57.188,877,50231.849640131
329,-6.44652605057,32833113,0.677557528019,667,0,666,-330.0,281727,-0.0255686699723,0.0236021909708,,31737.4134725,64.368,727,50272.18922352791
666,-4.1768655777,32832966,0.699247509241,667,1,307,752.0,362466,-0.0250704724652,0.0172989950709,,10492.5318019,57.823,883,50313.4234316349
311,-6.46078491211,32882312,0.726639986038,668,0,667,-275.0,282421,-0.0265039647735,0.024972912739,,29977.8468831,67.119,694,50354.07612323761
667,-4.17359828949,32882330,0.558619022369,668,1,387,786.0,363384,-0.0241509241847,0.0175756847796,,10002.9977722,53.778,918,50394.94770908356
647,-6.48482513428,32931088,0.843980520964,669,0,668,-258.0,283121,-0.0266450684576,0.0260061374477,,27363.3883667,64.502,700,50435.52343726158
668,-4.17211532593,32931145,0.820775523782,669,1,168,841.0,364301,-0.0229542597857,0.0189861222946,,9115.10315959,55.883,917,50475.939064502716
418,-6.50353813171,32980431,0.863233804703,670,0,669,38.0,283709,-0.027715145261,0.0284311843182,,35285.9671631,71.016,588,50516.28741002083
669,-4.17224216461,32980621,0.874167844653,670,1,490,809.0,365215,-0.0229522585966,0.0179495774209,,7176.45421346,55.944,914,50556.72074317932
614,-6.51509952545,33028898,0.873364657164,671,0,670,-341.0,284426,-0.0251073742693,0.0268914312279,,27604.8694865,64.034,717,50597.09458184242
670,-4.19526863098,33029679,0.909088753164,671,1,215,814.0,366131,-0.024140994666,0.0177219128624,,6007.74768575,54.483,916,50637.5108795166
326,-6.53225660324,33078712,0.799144655466,672,0,671,-67.0,285045,-0.0271286008453,0.0275635881893,,35260.9217122,70.011,619,50677.83112549782
671,-4.19020032883,33078896,0.916920863092,672,1,440,824.0,367036,-0.0241066673868,0.0174786574401,,7062.27611796,58.797,905,50718.48094844818
296,-6.54968214035,33127706,0.77662114799,673,0,672,-160.0,285688,-0.0253890005406,0.0282881524957,,34158.4584961,68.779,643,50758.84174323082
672,-4.19041585922,33128143,0.974542876706,673,1,262,834.0,367959,-0.0230736678156,0.0171960591882,,6477.78845978,55.758,923,50799.421679735184
660,-6.56567192078,33176855,0.830838352442,674,0,673,-294.0,286394,-0.0259669373724,0.0258944090068,,27234.1295776,64.287,706,50840.1599650383
673,-4.1973118782,33177306,0.843488022685,674,1,643,781.0,368869,-0.0238568038912,0.0173052320412,,9041.20861562,55.446,910,50880.46862363815
406,-6.58218860626,33226068,0.741216868162,675,0,674,62.0,286965,-0.0268618298869,0.027783311399,,43009.2213949,71.721,571,50921.1723856926
674,-4.18888711929,33226074,0.955180879682,675,1,643,822.0,369780,-0.0226188826103,0.0183213511482,,8685.293691,58.641,911,50961.342633247375
243,-6.59658575058,33275130,0.792828992009,676,0,675,-255.0,287660,-0.0264183283822,0.027010765664,,32690.4407756,66.278,695,51002.04319906235
675,-4.20422649384,33275542,0.927843235433,676,1,231,730.0,370665,-0.024161322605,0.0176696126194,,9057.63457235,55.875,885,51042.44233894348
