EpLenMean,TimestepsSoFar,loss_vf_loss,loss_pol_entpen,TimeElapsed,loss_kl,EpThisIter,loss_pol_surr,EpRewMean,AgentID,selected_iter1,iteration,ev_tdlam_before,selected_iter0,loss_ent,EpisodesSoFar
142.374,35141821,24246.4932658,,54209.29649043083,0.0210549244657,331,-0.0300085232011,421.0,0,135,714,0.892515771091,713,-4.71064472198,202833
140.877,35142839,29608.8618571,,54250.40700054169,0.0186953776283,356,-0.0288472218381,400.0,1,713,714,0.91984859854,199,-4.14949178696,210223
144.185,35191858,31783.1131592,,54291.35044550896,0.0211369189589,342,-0.0291011137694,309.0,0,449,715,0.879647493362,714,-4.71562767029,203175
140.058,35191577,27430.8606771,,54332.36700439453,0.0181296275696,361,-0.0293054676537,273.0,1,714,715,0.902842588723,660,-4.14861774445,210584
140.002,35240870,30938.7742716,,54373.380363702774,0.0218831257274,353,-0.0285679076915,242.0,0,200,716,0.896235212684,715,-4.72767400742,203528
138.555,35241147,26134.3190104,,54414.32326221466,0.0186358526892,356,-0.02957505498,277.0,1,715,716,0.876407913864,215,-4.15171861649,210940
139.405,35290358,34046.0952555,,54455.240173101425,0.0201995188836,351,-0.028680171022,209.0,0,671,717,0.844139307737,716,-4.73802709579,203879
143.256,35290485,29735.7554118,,54496.11622881889,0.0199429052106,333,-0.0284179899318,222.0,1,716,717,0.874355107546,453,-4.16137981415,211273
145.925,35339560,29549.5199382,,54537.47383904457,0.0218759314157,332,-0.0309065720891,184.0,0,709,718,0.88282494992,717,-4.74479913712,204211
148.143,35339213,29170.1280518,,54578.33127903938,0.0197583532038,329,-0.0271211865766,188.0,1,717,718,0.876882642508,685,-4.16636991501,211602
146.864,35387999,30569.5715739,,54619.18007826805,0.0208894733805,336,-0.0289380636629,186.0,0,453,719,0.852054148912,718,-4.76179981232,204547
144.443,35387950,32017.2217611,,54660.16754746437,0.0190177892412,343,-0.0286840074114,180.0,1,718,719,0.851178601384,682,-4.17694282532,211945
143.684,35437245,32350.4080811,,54701.092428684235,0.0216005234203,341,-0.0291718321096,227.0,0,506,720,0.832476422191,719,-4.76476812363,204888
141.664,35437449,30662.6779785,,54742.11052775383,0.0190803774555,360,-0.0281028549459,247.0,1,719,720,0.864798083901,706,-4.18873167038,212305
143.916,35486491,30038.350179,,54783.3747446537,0.0213599064931,328,-0.0302561079734,257.0,0,584,721,0.866718694568,720,-4.77075433731,205216
142.444,35486435,31612.774821,,54824.725548028946,0.0190250004331,353,-0.0297235275211,239.0,1,720,721,0.880440019071,517,-4.19239473343,212658
145.264,35535980,33430.7926432,,54865.57490491867,0.0212566000409,339,-0.0290903711284,188.0,0,402,722,0.872185304761,721,-4.77552318573,205555
143.587,35535691,28595.993693,,54906.73548960686,0.0201032238547,338,-0.0290220814544,209.0,1,721,722,0.913641311228,631,-4.20011758804,212996
144.428,35584975,31374.5703532,,54947.57716178894,0.0215364841667,345,-0.0296599334009,220.0,0,690,723,0.861507728696,722,-4.78828239441,205900
142.989,35585088,29633.8776449,,54988.52343535423,0.0182735236206,350,-0.0293819670139,330.0,1,722,723,0.888698421419,668,-4.20324754715,213346
143.203,35634599,26226.5817261,,55029.78004169464,0.0211249969822,341,-0.0290512852686,287.0,0,191,724,0.929225087166,723,-4.79785060883,206241
140.572,35634193,26756.5301717,,55070.65590238571,0.0172871542163,359,-0.0285821038609,318.0,1,723,724,0.900307573378,332,-4.21137142181,213705
141.508,35683423,26952.2384847,,55111.64649653435,0.021442714807,343,-0.0289870674605,302.0,0,453,725,0.915537014604,724,-4.80492162704,206584
141.55,35683374,23883.6520386,,55152.74128675461,0.0190740249042,337,-0.0295736966218,412.0,1,724,725,0.90223313123,340,-4.20762777328,214042
141.099,35732619,30588.3934326,,55193.99901461601,0.0209501913438,361,-0.029883286353,357.0,0,583,726,0.843535855412,725,-4.8160405159,206945
139.373,35732738,24285.2132975,,55234.95010948181,0.0198242162199,355,-0.0289732487387,407.0,1,725,726,0.914129324257,139,-4.218085289,214397
137.414,35781552,32625.7954508,,55275.8891646862,0.0206184081423,355,-0.0299484380812,324.0,0,29,727,0.804920643568,726,-4.82044744492,207300
139.086,35781816,27003.0846151,,55316.91770076752,0.0191189305236,345,-0.028725576393,295.0,1,726,727,0.934411086142,421,-4.2194943428,214742
142.477,35830733,30912.8120931,,55357.76063704491,0.0222472898895,338,-0.029266752322,228.0,0,218,728,0.861177787185,727,-4.83374071121,207638
141.786,35830819,27588.8360799,,55398.63142943382,0.0190082608412,351,-0.0285451570235,248.0,1,727,728,0.868274077773,405,-4.22790575027,215093
142.707,35879958,30813.1904297,,55439.5935792923,0.0212482087469,341,-0.0292293163948,230.0,0,56,729,0.935685023665,728,-4.84296751022,207979
143.627,35880149,28596.6906331,,55480.67467498779,0.0196988057966,335,-0.0289536166917,190.0,1,728,729,0.838936090469,534,-4.22833871841,215428
141.788,35929067,30656.3706868,,55521.63824725151,0.0210071707843,362,-0.0296560838566,252.0,0,345,730,0.83319440484,729,-4.86079216003,208341
141.76,35929241,27285.6643066,,55562.63224864006,0.0192238631813,344,-0.0294090893149,255.0,1,729,730,0.875861130655,479,-4.24181747437,215772
141.001,35978001,26684.9173177,,55603.71696925163,0.0215080834071,340,-0.03004402498,372.0,0,634,731,0.869359865785,730,-4.87492704391,208681
140.731,35978330,28981.8020223,,55644.86595702171,0.0191595470921,361,-0.0286572659291,363.0,1,730,731,0.911935806274,722,-4.24298477173,216133
139.9,36027647,29441.3256632,,55685.83751940727,0.0218335256213,353,-0.0284102693064,386.0,0,674,732,0.89724997431,731,-4.88569307327,209034
138.807,36027320,25871.2902018,,55726.76168870926,0.0185363541823,351,-0.0296482260358,370.0,1,731,732,0.899294637144,389,-4.25932359695,216484
141.141,36076781,30745.112793,,55767.840879917145,0.0214986422022,345,-0.0300680084232,316.0,0,526,733,0.907185904682,732,-4.88155126572,209379
142.648,36076542,29977.4872233,,55809.45215892792,0.0193192044195,335,-0.0273226519445,310.0,1,732,733,0.906578451395,508,-4.25823259354,216819
144.776,36125309,28057.8265381,,55850.84961652756,0.0212447287437,334,-0.0284741342184,308.0,0,550,734,0.886594004929,733,-4.88814544678,209713
143.912,36125277,27880.6806437,,55892.068345308304,0.0196168709081,346,-0.0294148288182,340.0,1,733,734,0.84434838593,493,-4.26269817352,217165
143.588,36174423,27672.0113729,,55933.26851058006,0.0211263916766,342,-0.0302877810512,332.0,0,61,735,0.820013657212,734,-4.89497280121,210055
142.531,36175038,28858.0444743,,55974.38447403908,0.0196834354817,347,-0.0280429557315,291.0,1,734,735,0.895780384541,655,-4.26605939865,217512
143.606,36223856,29245.0500488,,56015.54662895203,0.0208828669662,344,-0.0287064391305,225.0,0,458,736,0.900954641402,735,-4.8990073204,210399
141.761,36224100,24560.5917155,,56056.71725130081,0.0187666905113,357,-0.0301373601348,323.0,1,735,736,0.833087205887,234,-4.26806545258,217869
141.347,36272790,32865.5232747,,56097.84975337982,0.0212252462516,341,-0.0272953774935,307.0,0,365,737,0.859212234616,736,-4.91508769989,210740
141.702,36273248,27103.9065348,,56138.86888074875,0.0191805788005,344,-0.0282690434542,319.0,1,736,737,0.898723632097,227,-4.28169441223,218213
141.917,36322591,26957.4708659,,56180.03735208511,0.020504996685,359,-0.0294564285238,271.0,0,354,738,0.865736290812,737,-4.91980981827,211099
140.892,36322290,34915.8369141,,56221.21991086006,0.0193108901537,343,-0.0286857863345,189.0,1,737,738,0.886316463351,714,-4.27429485321,218556
140.634,36371393,27331.5314941,,56262.46782398224,0.0215587848021,349,-0.0290018728798,237.0,0,232,739,0.840272054076,738,-4.9212770462,211448
142.77,36371548,28766.8011068,,56303.82188081741,0.0196606507137,341,-0.0283656213918,338.0,1,738,739,0.867108821869,637,-4.27790784836,218897
141.382,36420765,26903.9755656,,56345.12804746628,0.0219669525977,358,-0.0289404504874,409.0,0,644,740,0.8748152107,739,-4.9353518486,211806
140.053,36421007,29166.0038249,,56386.55726766586,0.0196812136176,359,-0.0290582374243,393.0,1,739,740,0.851409032941,149,-4.29211044312,219256
139.208,36470206,29354.6552734,,56427.958696603775,0.0213350870569,344,-0.0298953917227,408.0,0,483,741,0.902518577874,740,-4.9410867691,212150
140.896,36470040,27491.6286214,,56469.6992688179,0.0187583750036,347,-0.0283668630485,392.0,1,740,741,0.867176756263,574,-4.29442024231,219603
139.737,36519219,27463.3428141,,56510.70346355438,0.021863723911,359,-0.0289180168208,408.0,0,337,742,0.948841478676,741,-4.94844865799,212509
140.324,36518794,25843.348348,,56551.748631477356,0.0199178224041,342,-0.0293469342578,374.0,1,741,742,0.927089713514,302,-4.31196832657,219945
139.947,36568092,32594.9833171,,56592.6706802845,0.0209506083047,349,-0.0281378387105,326.0,0,128,743,0.875726446509,742,-4.95830011368,212858
141.321,36568130,27067.1638794,,56633.69874548912,0.019745329783,346,-0.0304595744819,303.0,1,742,743,0.886747382581,94,-4.31781482697,220291
139.262,36617505,26716.3733927,,56674.76007318497,0.0210861479475,363,-0.028592899791,339.0,0,697,744,0.84149838984,743,-4.96459627151,213221
143.254,36617158,29748.2382812,,56716.12542057037,0.0200363583475,326,-0.0282533602052,308.0,1,743,744,0.899925298989,378,-4.31732654572,220617
141.123,36666374,29433.675415,,56757.343638420105,0.0221110585456,355,-0.0305924747954,372.0,0,5,745,0.830167591572,744,-4.97082853317,213576
142.356,36666369,29897.9379883,,56798.711043834686,0.018365311708,352,-0.0283414835479,311.0,1,744,745,0.892956964672,479,-4.3221321106,220969
140.535,36715226,29800.1013184,,56840.14856123924,0.0207726634108,341,-0.0287587322431,313.0,0,718,746,0.911662369967,745,-4.97876930237,213917
138.078,36715885,26319.8755086,,56881.577718257904,0.0186052790377,375,-0.0277884482154,336.0,1,745,746,0.862562894821,76,-4.33044338226,221344
139.331,36764756,27442.741862,,56922.959651470184,0.0214454359375,338,-0.0283914316484,394.0,0,552,747,0.854564219713,746,-4.99030971527,214255
139.684,36764649,31633.5351969,,56964.407591581345,0.0187425864084,349,-0.0277154759193,342.0,1,746,747,0.872680798173,652,-4.32800579071,221693
141.26,36813884,29380.9827677,,57005.75461769104,0.020888337167,354,-0.0285547583674,332.0,0,362,748,0.856223493814,747,-4.99079608917,214609
141.436,36813688,27024.9883423,,57046.946112155914,0.0190052798328,337,-0.0274709224662,241.0,1,747,748,0.918639518321,435,-4.32918119431,222030
142.253,36862766,34528.7801107,,57088.3782889843,0.0215270180488,340,-0.0289720622968,201.0,0,505,749,0.856461495161,748,-4.99463844299,214949
143.635,36862895,28433.8222656,,57129.69963335991,0.0193038760917,345,-0.0290100651133,173.0,1,748,749,0.873568579555,599,-4.34923219681,222375
143.018,36912229,26026.7496948,,57171.45727777481,0.0218381143253,348,-0.0304803199057,256.0,0,717,750,0.906106464565,749,-4.99751234055,215297
142.225,36911655,30382.9961955,,57212.82505917549,0.0188557205256,343,-0.0278402892485,307.0,1,749,750,0.885320022702,142,-4.34925365448,222718
143.974,36961441,28528.4072876,,57254.28678750992,0.0206451654279,335,-0.0292540942416,331.0,0,623,751,0.826686963439,750,-4.99759531021,215632
140.425,36960960,29452.5328369,,57295.931235313416,0.0187185877003,372,-0.0292854767758,309.0,1,750,751,0.826876610518,750,-4.35168838501,223090
140.682,37010445,25190.7713216,,57337.20520567894,0.020979128778,341,-0.028342625524,404.0,0,431,752,0.856196284294,751,-4.99592351913,215973
137.152,37010625,28471.6074219,,57378.7657866478,0.018907286382,359,-0.0285025170306,390.0,1,751,752,0.889560490847,550,-4.35847854614,223449
140.61,37059463,27821.1622314,,57422.28340983391,0.0202193392518,354,-0.0293765768486,374.0,0,120,753,0.907449744642,752,-5.00679016113,216327
140.916,37059863,29743.4467163,,57463.74918437004,0.0188887697877,339,-0.0273404351125,381.0,1,752,753,0.931980803609,319,-4.36317062378,223788
142.537,37108681,28379.6461385,,57505.30651283264,0.0206639425596,346,-0.0292350188247,353.0,0,659,754,0.872170776129,753,-5.00410461426,216673
144.038,37109038,26468.4768066,,57546.822674036026,0.0179971849623,339,-0.0284790299678,355.0,1,753,754,0.909300610423,138,-4.36737585068,224127
141.825,37157669,31193.9863688,,57588.161329746246,0.01997188599,356,-0.029314896606,337.0,0,592,755,0.832458361983,754,-5.0206413269,217029
141.672,37157914,27770.8611247,,57629.6234703064,0.0178183265186,343,-0.0266696708083,298.0,1,754,755,0.880634121597,670,-4.36695480347,224470
138.758,37206700,30135.7653809,,57670.93062877655,0.0198696282459,359,-0.0290485567918,256.0,0,569,756,0.879588752985,755,-5.03429937363,217388
140.057,37206788,31575.4783936,,57712.34023118019,0.0178600701814,346,-0.0275623812728,175.0,1,755,756,0.880925782025,582,-4.36908483505,224816
141.666,37256107,29442.8746745,,57753.60709023476,0.0209340448879,336,-0.0268698459549,189.0,0,681,757,0.92215821147,756,-5.04161405563,217724
140.975,37256239,31393.8726807,,57794.71782398224,0.0180517931003,362,-0.0278493640265,229.0,1,756,757,0.762427419424,35,-4.36952066422,225178
141.259,37305528,32418.9777832,,57835.95211338997,0.0202976263051,349,-0.0284787869168,289.0,0,470,758,0.904728189111,757,-5.04365301132,218073
139.928,37305055,30230.8052165,,57877.08733987808,0.0189822564522,354,-0.0278685662197,242.0,1,757,758,0.898006916046,392,-4.37487697601,225532
139.236,37354557,31053.0574137,,57918.23570179939,0.0213387761032,355,-0.0276887632208,328.0,0,481,759,0.847138687968,758,-5.04956960678,218428
138.773,37354558,30006.051473,,57959.411914110184,0.0183874781942,349,-0.0283404335108,326.0,1,758,759,0.896074593067,734,-4.38008499146,225881
141.684,37403731,28962.6202393,,58000.879826545715,0.021126266957,339,-0.0279944047409,306.0,0,623,760,0.832610785961,759,-5.04508972168,218767
140.843,37403468,30003.0143433,,58042.41967010498,0.0192116403099,360,-0.0275259466337,320.0,1,759,760,0.904994465411,462,-4.38960647583,226241
139.689,37452512,30326.8896077,,58083.706263780594,0.020660673889,352,-0.0285354605973,335.0,0,309,761,0.887896172702,760,-5.05189180374,219119
139.974,37452946,30287.2044271,,58124.95189881325,0.0192277171494,341,-0.0267436387658,327.0,1,760,761,0.926378719509,377,-4.39867782593,226582
141.077,37502024,30513.9918009,,58167.00512075424,0.0201071227978,356,-0.0299867254071,228.0,0,698,762,0.849577665329,761,-5.05421161652,219475
142.916,37502249,30709.3330078,,58208.96293234825,0.0178209412455,343,-0.0287591918313,216.0,1,761,762,0.912189312279,470,-4.4087023735,226925
142.877,37551540,30393.4923096,,58250.59781908989,0.0206099090477,343,-0.0276994876331,204.0,0,528,763,0.873567521572,762,-5.06103754044,219818
143.334,37551315,28972.2503662,,58293.17181801796,0.0188496192762,344,-0.027726342465,208.0,1,762,763,0.898170776665,481,-4.41460561752,227269
143.896,37600216,29991.1482544,,58334.414679050446,0.0212397005719,335,-0.0280673184316,245.0,0,92,764,0.942974865437,763,-5.07299518585,220153
143.368,37600035,28499.0227865,,58376.0864276886,0.0189149474027,345,-0.027551928375,307.0,1,763,764,0.92788542062,540,-4.41443920135,227614
141.533,37649479,28316.4758708,,58417.54071474075,0.0211596273196,347,-0.02841090864,346.0,0,449,765,0.920084886253,764,-5.06883621216,220500
142.561,37649463,28943.361735,,58459.068413734436,0.018294885871,339,-0.0282908085307,341.0,1,764,765,0.938318792731,644,-4.42503595352,227953
143.957,37698593,30230.130249,,58500.2921500206,0.0206952580484,341,-0.0285641555141,297.0,0,205,766,0.90298563242,765,-5.07466125488,220841
142.796,37698857,27718.443929,,58541.42624139786,0.0178839544533,353,-0.0279650124285,314.0,1,765,766,0.915773957968,300,-4.42793703079,228306
142.878,37747570,30405.5758057,,58582.86926865578,0.0199391028921,339,-0.0276569978741,307.0,0,428,767,0.885888583958,766,-5.07152986526,221180
142.764,37747602,30286.310791,,58624.171971321106,0.0183323768433,340,-0.0270983639639,321.0,1,766,767,0.892650596797,625,-4.43840932846,228646
141.411,37796643,30207.2005412,,58665.444870233536,0.0201677446797,352,-0.0284670531497,306.0,0,446,768,0.879152476788,767,-5.07636833191,221532
142.927,37797061,26847.4572144,,58706.60102748871,0.0179306682354,340,-0.0283656041065,305.0,1,767,768,0.889460340142,350,-4.44555568695,228986
143.884,37845989,34601.8403727,,58747.86822295189,0.0210798688931,336,-0.0274958407002,277.0,0,740,769,0.815501779318,768,-5.08861160278,221868
143.876,37845737,27950.7694499,,58788.945408821106,0.0189989671732,352,-0.0280115668187,271.0,1,768,769,0.905342258513,754,-4.44745492935,229338
142.143,37894937,29332.393514,,58830.43731760979,0.0210394694004,346,-0.0290121996368,324.0,0,180,770,0.800672203302,769,-5.09669160843,222214
141.362,37894674,29899.6598918,,58871.87471342087,0.0186625628266,341,-0.0274590140374,369.0,1,769,770,0.914458066225,549,-4.45353555679,229679
143.809,37943974,28952.9463298,,58913.15316605568,0.02140274803,340,-0.0292764554809,303.0,0,665,771,0.885271348059,770,-5.10177087784,222554
143.279,37944403,27272.4141235,,58954.54247713089,0.018125332077,350,-0.027934608428,335.0,1,770,771,0.886311262846,209,-4.45159292221,230029
144.951,37993217,27483.512736,,58995.71411561966,0.0200585168786,331,-0.0286437034568,303.0,0,715,772,0.910452976823,771,-5.10676431656,222885
142.087,37993642,29681.2375488,,59036.87967944145,0.0172458245458,363,-0.0280163108934,302.0,1,771,772,0.892845153809,718,-4.46302556992,230392
141.925,38042562,29296.8190918,,59078.086995601654,0.0208250427774,345,-0.0283738363166,338.0,0,398,773,0.895027063787,772,-5.11268281937,223230
140.967,38042756,33610.2062988,,59119.467227458954,0.0175947077417,344,-0.0282457470118,319.0,1,772,773,0.881261274219,477,-4.47258853912,230736
142.517,38091785,28544.9548543,,59161.448024749756,0.0209562062907,352,-0.0294606668758,336.0,0,738,774,0.883673079312,773,-5.11731863022,223582
140.55,38092098,31527.0953776,,59203.22974538803,0.0172680937491,355,-0.0284041008272,308.0,1,773,774,0.882632441819,391,-4.48022127151,231091
140.413,38141127,29560.2403971,,59245.27366089821,0.0198006078523,346,-0.0290553934368,291.0,0,706,775,0.909654699266,774,-5.11522531509,223928
139.97,38141271,34371.4384766,,59286.90374684334,0.0181960423167,353,-0.0270071356305,210.0,1,774,775,0.920545749366,244,-4.48658275604,231444
139.075,38189926,28682.8650716,,59328.46982216835,0.0191439083622,363,-0.0280413262662,277.0,0,443,776,0.871182203293,775,-5.12413597107,224291
136.504,38190357,23136.9306437,,59370.101818323135,0.0192165828776,363,-0.0275191365217,382.0,1,775,776,0.892197720706,237,-4.4937210083,231807
135.395,38239540,31506.0275065,,59411.7622590065,0.0195227363923,360,-0.02893694464,417.0,0,505,777,0.886238589883,776,-5.13406944275,224651
139.271,38239353,27068.6290894,,59453.70411372185,0.0184786325359,336,-0.0285022809403,337.0,1,776,777,0.862949594855,634,-4.51049757004,232143
140.762,38288449,27927.9460856,,59495.47623491287,0.0194619605318,348,-0.0292357573732,271.0,0,670,778,0.879869148135,777,-5.13220500946,224999
142.796,38288328,31150.6616007,,59537.24836277962,0.0186024250385,347,-0.0272748919476,264.0,1,777,778,0.856000870466,629,-4.52087306976,232490
142.933,38337122,34019.5821533,,59578.68447947502,0.0184851348943,333,-0.029212380609,208.0,0,647,779,0.855022102594,778,-5.13915109634,225332
142.761,38337514,32517.1588745,,59619.923657894135,0.0185131899392,350,-0.0279011134796,191.0,1,778,779,0.887015499175,778,-4.52393913269,232840
141.43,38386485,35705.2996419,,59661.820685625076,0.0197896983785,357,-0.0280148775491,163.0,0,671,780,0.853271514177,779,-5.14610624313,225689
138.525,38386559,30036.5687052,,59703.310017585754,0.017845980726,357,-0.0278065463644,187.0,1,779,780,0.792127639055,691,-4.53374433517,233197
142.597,38435787,28759.1534424,,59744.714143037796,0.0209522727722,321,-0.0277645757499,221.0,0,231,781,0.85434435308,780,-5.14293479919,226010
143.486,38435665,30223.486084,,59786.24091935158,0.01791228808,354,-0.0275485997651,299.0,1,780,781,0.875899910927,747,-4.54736042023,233551
144.974,38485421,31076.2731934,,59827.77256608009,0.0189925236239,348,-0.0282838480004,287.0,0,360,782,0.914144806564,781,-5.1594619751,226358
137.917,38484775,29910.2712199,,59869.3001601696,0.0178967326647,363,-0.0273265427386,283.0,1,781,782,0.841841518879,130,-4.54353570938,233914
142.29,38534201,29228.3476969,,59910.76809024811,0.0202358873018,328,-0.0272739288872,203.0,0,140,783,0.895958028734,782,-5.16905832291,226686
144.593,38533893,24778.9562785,,59952.060775995255,0.0186251562942,330,-0.0283200222572,276.0,1,782,783,0.893687769771,416,-4.54545116425,234244
145.422,38583177,32019.5935872,,59993.32849621773,0.0202311320463,348,-0.0276826621169,237.0,0,416,784,0.922198183835,783,-5.17943191528,227034
142.004,38583525,28650.1124268,,60034.77208375931,0.0187125470644,357,-0.0271366411762,243.0,1,783,784,0.89811462909,91,-4.54622364044,234601
140.155,38632661,28485.8937174,,60076.103167295456,0.0194993439751,348,-0.0280358264766,289.0,0,156,785,0.847507148981,784,-5.18570661545,227382
139.067,38632764,31454.501709,,60117.55133008957,0.0190664007872,365,-0.0253389028173,326.0,1,784,785,0.859557375312,502,-4.5485329628,234966
140.634,38681510,29388.2220662,,60159.15015411377,0.0205042915962,340,-0.0286026146981,385.0,0,88,786,0.913425624371,785,-5.20096302032,227722
142.165,38681791,32742.766866,,60200.653168439865,0.0174849921993,331,-0.0277246226906,312.0,1,785,786,0.894763693213,347,-4.56147003174,235297
147.026,38730542,26212.7210897,,60242.33691859245,0.0202752017261,328,-0.0288043086378,344.0,0,228,787,0.818642511964,786,-5.21134185791,228050
145.193,38730440,29609.9513143,,60284.069201231,0.0182226862914,352,-0.0268431206884,282.0,1,786,787,0.88171633333,776,-4.57128572464,235649
142.682,38780026,27072.97229,,60325.60342025757,0.0206128466331,351,-0.0271792591666,349.0,0,412,788,0.865752235055,787,-5.21688175201,228401
138.811,38780061,32572.8917643,,60367.2973074913,0.0171305360273,360,-0.0279518522148,274.0,1,787,788,0.902788884938,763,-4.57111358643,236009
140.635,38829330,31973.6273193,,60409.27957367897,0.0204367227464,342,-0.0268872359302,292.0,0,332,789,0.834190368652,788,-5.22850370407,228743
139.371,38829150,28368.5514323,,60450.846246004105,0.0176909008878,356,-0.0279907268414,332.0,1,788,789,0.871048897505,472,-4.57960033417,236365
142.305,38878096,32949.6551107,,60492.49049830437,0.0197711079381,334,-0.02783732578,336.0,0,733,790,0.912939973176,789,-5.22529745102,229077
138.467,38878617,29418.860026,,60533.83225727081,0.0182118721229,376,-0.0269879599994,330.0,1,789,790,0.847063928843,729,-4.5904417038,236741
139.412,38927447,30466.3438314,,60574.49442696571,0.0199010015155,342,-0.0285156900451,266.0,0,735,791,0.883104369044,790,-5.23707199097,229419
138.338,38927470,30383.4890137,,60616.477897405624,0.017143969036,356,-0.0268463412552,317.0,1,790,791,0.872111067176,631,-4.59650754929,237097
139.34,38976228,29657.2153931,,60658.30756735802,0.0195459745592,349,-0.0282096584366,310.0,0,166,792,0.906126469374,791,-5.24592733383,229768
135.953,38976550,27811.4886678,,60700.4009642601,0.0183130647832,371,-0.0281560938844,379.0,1,791,792,0.839512303472,682,-4.59753513336,237468
137.822,39025599,30860.1491089,,60742.36876177788,0.0192462035532,347,-0.0280003114458,291.0,0,719,793,0.899397417903,792,-5.24970960617,230115
138.094,39025612,30140.8629964,,60784.00415849686,0.0172482722167,356,-0.0279083707525,306.0,1,792,793,0.864541843534,702,-4.59423875809,237824
139.458,39074922,29625.6845703,,60825.59797477722,0.0207058480397,357,-0.0277562842045,292.0,0,697,794,0.763897120953,793,-5.25911998749,230472
140.896,39074858,31808.3457438,,60867.362525224686,0.0181513970795,340,-0.0277373527254,286.0,1,793,794,0.868768662214,765,-4.60351514816,238164
142.552,39124254,30236.7229818,,60909.05147957802,0.0200164685569,340,-0.0271521651399,293.0,0,646,795,0.91220844537,794,-5.26436901093,230812
142.319,39124442,28603.3980306,,60951.04231715202,0.0174319430953,365,-0.0272436129114,267.0,1,794,795,0.849125802517,100,-4.60436916351,238529
140.537,39173543,27846.484375,,60992.79935121536,0.01968407596,348,-0.0282088128636,354.0,0,27,796,0.818983584642,795,-5.27250432968,231160
137.297,39172954,30532.0849406,,61034.47659254074,0.0177630971108,366,-0.0272710681311,337.0,1,795,796,0.876814797521,775,-4.60546970367,238895
139.902,39222212,27879.8866781,,61076.12706255913,0.0198997336362,334,-0.0281095917356,343.0,0,634,797,0.824791371822,796,-5.27824163437,231494
140.836,39222329,32718.6928304,,61117.850657463074,0.0193173903196,346,-0.0255174660706,311.0,1,796,797,0.902308598161,644,-4.61035490036,239241
144.447,39271170,30833.3347982,,61159.68328881264,0.0197134406383,337,-0.0261057478783,285.0,0,562,798,0.874697640538,797,-5.28675222397,231831
140.228,39271522,29134.2603556,,61201.49500513077,0.0170372729966,364,-0.0272258284191,287.0,1,797,798,0.862496897578,630,-4.61072778702,239605
140.607,39320852,28088.374349,,61243.288428545,0.0195936613406,347,-0.027170612729,297.0,0,268,799,0.907235279679,798,-5.29801750183,232178
139.521,39321022,30985.0476888,,61285.05684041977,0.0166294772838,348,-0.0264181677873,268.0,1,798,799,0.892653286457,565,-4.61657619476,239953
143.128,39369103,26560.9106852,,61326.91724681854,0.0195731475251,334,-0.0270073817228,290.0,0,702,800,0.89228644222,799,-5.30477428436,232512
140.907,39369418,32612.1091309,,61369.177634716034,0.0173604046771,357,-0.0270248584469,273.0,1,799,800,0.948885813355,144,-4.62988233566,240310
140.853,39419157,28343.0100708,,61411.2796959877,0.021231076913,344,-0.0256777533117,324.0,0,213,801,0.886723272502,800,-5.30667495728,232856
140.581,39418730,29195.676473,,61453.28428912163,0.018095860607,349,-0.0284548951313,288.0,1,800,801,0.919262625277,305,-4.62842082977,240659
142.746,39467841,31805.4260864,,61494.7960524559,0.0197097720811,344,-0.0278825504647,281.0,0,560,802,0.858400598168,801,-5.31387758255,233200
140.783,39468113,32905.417277,,61536.481674432755,0.0170156138289,353,-0.0263639249315,228.0,1,801,802,0.901453599334,638,-4.62947368622,241012
140.941,39517223,33344.6285807,,61578.302342414856,0.020212736718,352,-0.0266069249192,230.0,0,728,803,0.857007220387,802,-5.32259702682,233552
141.766,39517165,27623.4016113,,61620.47961139679,0.0178136422182,341,-0.0271017441313,256.0,1,802,803,0.857096537948,780,-4.64515399933,241353
140.857,39566294,32024.5151774,,61662.533566474915,0.0187001563997,349,-0.0267892522873,234.0,0,675,804,0.84600032866,803,-5.31969261169,233901
141.923,39566165,28955.4520671,,61704.78483366966,0.0173273681818,343,-0.0278776309666,220.0,1,803,804,0.898455217481,517,-4.64909934998,241696
141.068,39615835,33079.940389,,61746.8229238987,0.0207055310408,351,-0.028121337314,193.0,0,460,805,0.890676282346,804,-5.32043743134,234252
142.624,39615675,35174.7697754,,61788.76808190346,0.0171911085296,346,-0.026757673763,189.0,1,804,805,0.877757035196,671,-4.65247583389,242042
139.933,39664762,32333.9813232,,61830.98454928398,0.0200146498779,354,-0.0267128115811,184.0,0,798,806,0.87204708159,805,-5.31880187988,234606
139.154,39664824,32295.8950195,,61873.01383423805,0.0175031091203,359,-0.0265418451551,168.0,1,805,806,0.82005174458,764,-4.6628818512,242401
139.195,39714013,29281.9921672,,61915.032104730606,0.0210069527772,344,-0.0272214810054,304.0,0,94,807,0.910899266601,806,-5.32889461517,234950
141.258,39714010,30907.7919515,,61957.21506047249,0.0182916565876,347,-0.0278287882878,294.0,1,806,807,0.874569684267,680,-4.67876243591,242748
142.58,39762891,32682.8942057,,61998.950711488724,0.0199787119248,341,-0.0267849420391,302.0,0,22,808,0.874891981483,807,-5.33321475983,235291
141.703,39763039,29223.9292399,,62041.0281329155,0.0181268204081,349,-0.0275313683766,270.0,1,807,808,0.851916790009,574,-4.67139673233,243097
142.156,39812076,29027.7674967,,62082.79875278473,0.0204495042562,349,-0.0269061690875,254.0,0,724,809,0.882738567889,808,-5.3348274231,235640
